"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1844982709946548469","Sun Oct 13 17:19:12 +0000 2024","0","@anggaimaginer @panditfootball 2013 nah lu maki tuh ketua PSSI sebelumnya pada kemana jangan lu sekarang teriak mau buru-buru seharusnya menurut gua udhah bersyukur dana ngepas TIMNAS (GRATIS) bagus dan lagi di benahi dengan duit 120M per tahun","1845514638575976908","","anggaimaginer","in","Yuexiu District, Yanjiang Midd","0","0","0","https://x.com/ctpLuXian/status/1845514638575976908","1160882210620112896","ctpLuXian"
"1845514308215861308","Sun Oct 13 17:19:04 +0000 2024","0","gue bilang udah gue ga suka timnas jangan chat gue lagi TAPI BOONG WKWKWKWKWK gue suka tp ga suka lo makanya jadi bocah jangan sok tau. mana freak bgt. cari topik gak gitu kali","1845514603645874400","","kantiiiiiiiiiii","in","","0","0","0","https://x.com/kantiiiiiiiiiii/status/1845514603645874400","1434377270341222405","kantiiiiiiiiiii"
"1845263769515196898","Sun Oct 13 17:18:12 +0000 2024","0","@Dia_Diagi @yogsadius @Barudakbolaa @seniman_bola Iya bner rafa ini bneran jadi kunci di permainan timnas makanya knp dia selalu masuk starting line up klo ga cedera","1845514384950591944","","Dia_Diagi","in","Bandung, Jawa Barat","0","0","0","https://x.com/azoeygeboy/status/1845514384950591944","1278884686257811456","azoeygeboy"
"1845126393090408810","Sun Oct 13 17:18:11 +0000 2024","0","@lampyriz @SvenKjellberg2 @Yudiilll Pada dasarnya setiap persatuan pasti menuntut satu kesamaan lu dukung timnas mau lu dari beragam ideologi apapun bebas selama punya satu kesamaan: sama2 dukung timnas. Tapi sekarang dukung timnas harus ngeritik rezim dulu baru dianggap pendukung timnas yang baik hehehe","1845514380785713292","","lampyriz","in","","0","0","0","https://x.com/kontolisation/status/1845514380785713292","1675304526906298368","kontolisation"
"1845514330860863998","Sun Oct 13 17:17:59 +0000 2024","1","Si botak berulah lagi gak mau disalahkan langsung kirim rudal IRAN GAK SIH link full video https://t.co/rtTinhmKJV Panas Guru Gembul Nurul Berani Timnas Indonesia Bahrain Wasit FIFA China #Timnasday #ZAAR @OdinSwap https://t.co/CpX67pQGdt","1845514330860863998","https://pbs.twimg.com/media/GZyVgMnaQAA-ImV.jpg","","in","","0","0","1","https://x.com/SUnmul87549/status/1845514330860863998","1814798604340764672","SUnmul87549"
"1845514308215861308","Sun Oct 13 17:17:55 +0000 2024","0","maksa maksa chat terus. karena bener bener annoying bocahnya. gue terpaksa bilang gitu karena dia terus terusan bahas timnas mana nyepam. IYA GUE SUKA TIMNAS TP GA SUKA SM LO KOCAG. mana ngajakin main trs. maaf gue aja males chatan sm lo kalo gue tega udh gue blok dari awal ️","1845514313622306866","","kantiiiiiiiiiii","in","","0","1","0","https://x.com/kantiiiiiiiiiii/status/1845514313622306866","1434377270341222405","kantiiiiiiiiiii"
"1845514308215861308","Sun Oct 13 17:17:53 +0000 2024","0","jadi inget momen kocag karena gue dideketin org yg bener2 masyaallah freak bgt trs bilang jude bellingham jelek katanya harry maguire lebih ganteng dsb (dia nyari topik guys). dia ganti topik nanyain suka timnas apa ga dan akhirnya gue jawab gue ga suka timnas biar dia ga","1845514308215861308","","","in","","0","1","0","https://x.com/kantiiiiiiiiiii/status/1845514308215861308","1434377270341222405","kantiiiiiiiiiii"
"1845438888019706179","Sun Oct 13 17:17:50 +0000 2024","0","@garagarabola_ Semoga peringkat dunia timnas sepak bola Indonesia bisa meningkat kayak timnas futsal kita (jika kita mengalahkan China besok)","1845514296203313162","","garagarabola_","in","Jawa Tengah, Indonesia","0","0","0","https://x.com/DecanioAkayla/status/1845514296203313162","1164928331143237633","DecanioAkayla"
"1845039722219127261","Sun Oct 13 17:17:36 +0000 2024","0","@dhemit_is_back TERNYATA PIHAK SANA YG MEMBUAT KEGADUHAN PADAHAL TIMNAS ITU UNTUK PERSATUAN KEMBALI PASCA PEMILU. EHH MALAH DI GORENG PIHAK YG KALAH PEMILU KWKWK","1845514237550231796","","dhemit_is_back","in","Indonesia","0","0","0","https://x.com/Anndy_10/status/1845514237550231796","477153000","Anndy_10"
"1845121544374153606","Sun Oct 13 17:17:18 +0000 2024","0","@forzakris Kasih paham Kris suporter timnas yg sekarang pada galak² kalo dikasih taunya","1845514160588890114","","forzakris","in","","0","0","0","https://x.com/AblenkOfficial/status/1845514160588890114","1220704666587058176","AblenkOfficial"
